ownership_type,energy_footprint,core_reactor_size,harvesting_space,vertical_alignment,power_chambers,energy_flow_design,upper_collector_height,shared_conversion_units,isolated_conversion_units,internal_collectors,external_collectors,ambient_harvesters,shielded_harvesters,efficiency_grade,grid_connections,error
1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.466855017127075
1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.3982330819740569
1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0.4668820166794692
1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.483575930652912
1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0.4475471036604712
1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0.5365049306206937
1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.5520040325799249
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.5156556456304421
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0.540217581277196
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0.5875567963962076
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0.4275171351966219
1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0.4402810796908334
1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0.4997215753418883
1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0.5257699688933581
1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0.4586414208973682
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.3671207766410766
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0.51487637103022
1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0.4461342904961932
1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0.4123481726927888
1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0.479642499850942
1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0.5427871795968818
1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0.4350794176844902
1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0.5351516353042517
1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.4983468951484254
1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.3740937442090264
1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0.5039981451247019
1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.4046612376303288
1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0.5083069645527513
1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0.525233579102293
1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0.5402405459075548
1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0.527212047496163
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.4874385345406769
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0.5049912292722182
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0.5192212060327159
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0.4316555429155568
1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0.5795155273551045
1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0.5187161855088455
1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0.5441728737739476
1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0.431544728383146
1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.437196700764157
1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0.4614681363401179
1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.5124517511813157
1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0.5833210578644548
1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0.4752272970423906
1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.4361373898193734
1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0.4013980128531211
1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0.5510830523521046
1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0.625684905209982
1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0.4076234447958022
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0.4035497743951913
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0.4683330004424218
1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0.4845513190011208
1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0.606354176132263
1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0.465069732867618
1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0.5904648871520141
1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0.5306582825802991
1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0.4472650120939438
1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0.5782616566660757
1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0.4572628832963732
1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.5784734862232364
1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0.4793393523466089
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4394902013802179
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.522266512786344
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.382406895581573
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4265554469715598
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4206710919452119
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.4311162356083314
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4590543649294376
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.5321948809406192
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.4455469367382252
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.4060784504929887
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4744727359759974
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.4686929500161525
1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.4303738187275894
1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.4040615316969784
1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.457233035781739
1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.4481921330350774
1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.439987076197056
1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.4074699611279881
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.4311101507181897
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.3838113482962282
1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.473838928212799
1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.4104166291594818
1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.4580037317950488
1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.4681295031345068
1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.584185060912989
1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.4180488695949788
1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.6125877470534634
1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0.5362194423740904
1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.5177464859288392
1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0.5625204542843154
1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0.4290879813756488
1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0.4583885956571756
1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0.4822061702320401
1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.4506807132008912
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3833930467157559
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.3831514700424504
1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.4664775213611734
1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.3774089644753527
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.4685739751128193
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.5463246320436744
1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.371214134761773
1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0.3693942089602904
1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.4712433265332202
1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.423047557317983
1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.4327838936900988
1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0.4497079091731372
1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.5228140171327944
1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0.4232461095676392
1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.4031826660123956
1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0.4029611627689174
1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.4316779780179559
1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.3847988652644118
1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.4689360363213274
1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0.4203263870173179
1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.388828701076411
1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0.5026041686537157
1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0.528536676033646
1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0.4010462821229322
1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.4736543612841848
1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0.503982325183355
1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0.501268358600837
1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.4569085569613473
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0.5197320751114854
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0.5377417975927272
1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0.4613395483839754
1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.4979623302708702
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4355631052764956
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.4622472684031694
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.4680761952012273
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.4589754124158162
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.4838576334547706
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.4285083670735121
1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.4619657823328454
1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.4053020604736874
1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.4720515601850416
1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.3830452813466667
1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.5206540541827259
1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.3733241587932057
1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.5521451405700227
1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0.4862939852537811
1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0.4178860560283315
1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.4529373866376084
1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.4741715585974131
1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.4249814068571217
1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.5344783468318673
1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0.3737767388972247
1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.4568357304306709
1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0.5260278382487764
1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0.5132756192352653
1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0.4780179448897026
1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.5686512575712429
1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0.6369499940360135
1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0.5898408057375673
1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.4231595789402627
1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.4573394961346964
1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.5328675592163493
1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0.4599238318960854
1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.4373317990759629
1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.4747442337785575
1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.4658062862521244
1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.4675407618195383
1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.4181677381697388
1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.4757938106478899
1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0.4575825740657422
1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0.4065475931119125
1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0.4493903743433455
1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.4218801474398361
1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.4156085371068302
1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0.3826589825377283
1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0.3752290428756579
1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.4546202624917674
1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.4761172871988474
1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0.3687933681007143
1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0.4155539316335794
1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0.4188641182795347
1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0.4913108851161685
1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0.5543419022329803
1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.4238888520098742
1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0.4262699631839144
1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0.4234344074014729
1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0.5330516818578697
1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0.4051493005221867
1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0.5022970357770093
1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0.5286552821708361
1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.4850863892478594
1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0.4473500445746756
1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.5163492606800483
1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0.4853909592040227
1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.4857938122331195
1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.4059400366336725
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.4710466211025812
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.485479151838927
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5064154224330246
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.6316424450614243
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5487060392571861
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.4986888485076409
1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0.4727224274646792
1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0.47123788037575
1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.4748065909175035
1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5815827962426937
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.6750231200846393
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0.4344582112109875
1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.5180115700939665
1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0.5381096756859332
1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0.4007574980221351
1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0.4093655571617682
1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.4152411380168603
1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.5429658912397788
1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.5187786396164237
1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0.4937976445347107
1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.481106799330551
1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.5203655049125544
1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0.447917920850273
1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0.4353240979368157
1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.577925710710668
1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0.6504090143411632
1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0.4973144183817927
1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0.6312768622395605
1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0.4938277969193784
1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0.4912023749568683
1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0.4840404664323506
1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0.5579860305089172
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.4843682174119313
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.4802506783578608
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.4786845085612783
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0.3744493949548555
1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.500367516609589
1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.4982981078592692
1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0.4038671909611309
1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0.4448709047492893
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.5184492934111196
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0.5568538563487122
1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.4763277487112998
1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0.5078924031778902
1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0.4599166644760669
1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0.5767875766201538
1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0.5263876985185812
1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0.572251660460888
1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0.4240967173939592
1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0.4927138110983148
1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0.4909328637956164
1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0.4996966520174992
1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0.4533735147220704
1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0.3841788640853917
1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0.3700483567253992
1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0.3982516474476226
1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.5525363603669544
1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0.5611657378109834
1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0.4457945056185567
1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0.5121553176001413
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0.4582578827644679
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.5537111161700835
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0.4468817555511948
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0.3995050553309776
1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.4215203391601889
1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.5571423979199137
1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.3788007275177604
1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0.4976061619606939
1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.4510595055089531
1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0.5116834288739525
1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0.4616190950911972
1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.4321613651816275
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.4325232875222949
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0.5485033878291153
1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0.559082704651455
1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0.4105412167631972
1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.505513880372926
1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0.4996275202107326
1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0.4439040556699338
1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0.4455598325650559
1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.4912449441187242
1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0.5320234871785238
1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.4759098367176132
1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0.4758120654027102
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0.4826648820313072
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0.4069836197208936
1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0.4784025790451279
1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.4041223764597705
1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0.5407188833527071
1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0.495892013810738
1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.4826155322091612
1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0.493610186854849
1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0.4755854641913412
1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0.5573926270299054
1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.4722446751658695
1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0.3691315510472661
1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.512436184463783
1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0.4441522498666873
1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.5653726793558747
1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0.4388098959566854
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0.4942786676696363
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0.4468343754404978
1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0.4329149541848005
1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0.4115508937611921
1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.4959184752623561
1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.3805009168601798
1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0.4808556101060661
1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0.5404252102953493
1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0.5402556993492512
1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0.4112949461494366
1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0.5481268045190121
1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.4001508623400648
1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.4936380372251449
1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0.4898206357579881
1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0.5230569389261047
1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0.4867241687789538
1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0.4555414546046842
1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0.4247371527116774
1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0.5077916058432083
1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0.4324997054372949
1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0.5265823978760502
1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0.4209162907378967
1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0.4444425528759071
1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0.4897140738640188
1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.4549867760788331
1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0.4769361379007531
1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0.4990447244464248
1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.4144502426182871
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4331659466914312
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.4894791651873782
1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.400155515164981
1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.468032666792565
1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.542113813990539
1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.5654528688615993
1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0.5318101606742122
1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0.5174961666744483
1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.4388079091677109
1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5401414596719342
1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0.5027067941509638
1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0.453321581628395
1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.467217597945494
1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.555743691252104
1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0.5488365829948919
1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0.5066563831381184
1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.4838866951207357
1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.5485650802702788
1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.5010947225799586
1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0.5945790288884859
